promedio_tiempo_interacciones,papa,cursos_inscritos_periodo,num_cursos_plataforma,papa-1,delta_papa,modalidad_colegio,calendario,jornada,tipo_colegio,categoria_colegio,ciudad,Clase
71.45876289,3,5,9,3,0,0,0,2,0,0,1,B
262.07,3.2,5,1,3.2,0,0,2,2,0,0,38,B
243.1125,3.3,5,2,3.2,0.1,0,2,2,0,0,38,B
199.4333333,3.2,6,1,3.1,0.1,0,0,0,0,0,1,B
29.69166667,3.6,4,1,3.5,0.1,2,0,2,1,2,1,B
158.5277778,3.5,6,1,3.4,0.1,0,0,2,0,0,1,B
182.6555556,3.4,2,1,3.4,0,0,0,2,0,0,1,B
179.4392473,3.6,6,3,3.6,0,2,0,0,1,2,39,B
169.8319444,3.7,5,3,3.6,0.1,2,0,0,1,2,39,B
209.95,3.1,0,1,3.1,0,2,0,2,1,2,40,B
196.4095238,3,6,2,3.1,-0.1,2,0,2,1,2,40,B
162.375,3.4,5,1,3.3,0.1,2,0,2,1,2,1,B
178.5555556,3.4,4,2,3.3,0.1,2,0,2,1,2,1,B
160.3113333,3,7,3,3,0,2,0,2,1,2,2,B
108.7722222,3.3,7,2,3.4,-0.1,2,0,2,1,2,19,B
209.2458333,3.3,4,2,3.4,-0.1,2,0,2,1,2,19,B
184.6307018,3.8,4,1,3.7,0.1,3,0,5,0,5,1,B
222.3111111,3.8,4,1,3.7,0.1,0,0,0,0,0,1,B
0.08,4.2,7,5,4.1,0.1,0,0,0,0,0,1,E
95.13062016,3.8,4,9,3.7,0.1,2,0,0,1,2,41,B
113.3916667,3.4,6,1,3.5,-0.1,2,0,0,1,2,33,B
172.3064677,3.7,4,2,3.7,0,0,0,2,0,0,1,B
185.2367521,3.7,6,3,3.7,0,0,0,2,0,0,1,B
89.47166667,3.1,7,2,3.3,-0.2,0,0,0,0,0,1,B
16.58333333,3,3,1,3,0,2,0,2,1,2,1,B
43.46428571,2.9,3,1,2.9,0,2,0,2,1,2,1,R
113.9104167,3.3,4,1,3.3,0,2,0,2,1,2,1,B
172.5791667,3.3,4,3,3.3,0,2,0,2,1,2,1,B
4.771666667,3.1,0,2,3.1,0,2,0,2,1,2,1,B
212.5576923,2.9,5,1,3,-0.1,2,0,2,1,2,1,R
78.46851852,2.8,7,2,3.1,-0.3,2,0,2,1,2,1,R
126.8522436,3.3,5,2,3.3,0,0,0,0,0,0,1,B
175.2316667,3.4,6,3,3.3,0.1,0,0,0,0,0,1,B
203.535,3.6,5,2,3.6,0,3,0,5,0,5,1,B
260.4333333,3.6,3,1,3.6,0,3,0,5,0,5,1,B
120.7818182,3.9,3,1,3.8,0.1,2,0,0,1,2,1,B
1.308333333,3.3,4,5,3.2,0.1,2,0,2,1,2,32,B
152.0791667,3.5,4,1,3.4,0.1,2,0,2,1,2,1,B
111.8444444,3,4,2,3,0,2,0,2,1,2,32,B
100.6166667,3,4,2,3,0,2,0,2,1,2,32,B
164.4166667,3,4,2,3.1,-0.1,2,0,2,1,6,7,B
200.6222222,3,0,2,3.1,-0.1,2,0,2,1,6,7,B
125.9595745,3.7,6,1,3.5,0.2,2,0,2,1,2,1,B
134.0010417,3.3,6,3,3.3,0,2,0,4,1,2,1,B
183.1454545,3.3,4,2,3.3,0,2,0,4,1,2,1,B
99.65,3.2,6,1,3.2,0,0,0,0,0,0,1,B
85.83394495,3.6,6,6,3.5,0.1,0,0,2,0,4,1,B
123.2216312,3.7,4,5,3.5,0.2,0,0,2,0,4,1,B
230.3,3.4,5,1,3.3,0.1,2,0,2,1,2,1,B
161.0461538,3.5,8,1,3.3,0.2,2,0,2,1,2,1,B
139.8843137,3.1,4,2,3.1,0,2,0,4,1,2,1,B
116.9357143,3.2,4,4,3.1,0.1,2,0,4,1,2,1,B
151.6484568,3.8,4,3,3.9,-0.1,2,0,4,1,2,1,B
101.512963,3.8,2,2,3.9,-0.1,2,0,4,1,2,1,B
212.8428571,3.6,5,2,3.6,0,2,0,0,1,2,15,B
106.1222222,3.6,5,2,3.6,0,2,0,0,1,2,15,B
0.2,3.9,4,3,3.8,0.1,2,0,2,1,2,7,B
156.6995098,3.5,5,3,3.5,0,2,0,2,1,2,1,B
126.7478261,3.6,5,4,3.5,0.1,2,0,2,1,2,1,B
92.21266667,3.3,7,5,3.3,0,2,0,4,1,2,1,B
96.42952381,3.3,5,10,3.3,0,2,0,4,1,2,1,B
3.477777778,3.9,4,3,3.9,0,2,0,0,1,2,1,B
168.9009804,3.1,7,4,3.2,-0.1,0,3,3,2,3,1,B
168.4389744,3.1,5,10,3.2,-0.1,0,3,3,2,3,1,B
145.3427778,3.8,6,4,3.8,0,2,0,2,1,2,1,B
200.724359,3.9,5,5,3.8,0.1,2,0,2,1,2,1,B
0.073333333,3.8,5,5,3.7,0.1,2,0,0,1,2,1,B
116.2562147,3.7,6,3,3.7,0,0,0,0,0,0,42,B
91.18333333,3.7,5,5,3.7,0,0,0,0,0,0,42,B
181.0706667,3.8,8,5,3.8,0,2,0,4,1,2,1,B
174.5857724,3.8,4,7,3.8,0,2,0,4,1,2,1,B
136.26,3.3,5,2,3.3,0,2,0,2,1,2,1,B
160.9416667,3.2,6,3,3.3,-0.1,2,0,2,1,2,1,B
177.2878205,3.5,8,3,3.4,0.1,2,0,2,1,2,1,B
155.3810606,3.5,3,5,3.4,0.1,2,0,2,1,2,1,B
151.8816667,4.1,5,1,4,0.1,2,0,4,1,2,1,E
106.1648148,3.1,4,2,3.2,-0.1,2,0,2,1,2,1,B
107.4689498,3.4,5,4,3.4,0,0,0,0,0,4,7,B
98.98413978,3.4,6,6,3.4,0,0,0,0,0,4,7,B
197.5333333,3.8,3,1,3.8,0,0,3,2,0,0,1,B
80.59285714,3.8,6,3,3.8,0,2,0,0,1,2,31,B
44.90263158,3.9,3,3,3.8,0.1,2,0,0,1,2,31,B
137.697619,3.3,6,4,3.4,-0.1,2,0,4,1,2,1,B
43.8619883,3.3,5,3,3.3,0,2,0,4,1,2,1,B
70.88233333,3.3,5,4,3.3,0,2,0,4,1,2,1,B
189.9645833,3.1,0,1,3.1,0,0,0,0,0,4,1,B
216.8666667,3,4,1,3.1,-0.1,0,0,0,0,4,1,B
84.54912281,3.2,6,4,3.2,0,0,0,0,0,0,1,B
54.9,3.2,5,6,3.2,0,0,0,0,0,0,1,B
140.7769608,3.6,4,4,3.6,0,2,0,0,1,2,16,B
114.404065,3.5,7,6,3.6,-0.1,2,0,0,1,2,16,B
176.0875,3.5,5,1,3.5,0,2,0,2,1,2,25,B
191.15,3.4,4,2,3.5,-0.1,2,0,2,1,2,25,B
2.21,3.4,6,2,3.3,0.1,2,0,2,1,2,1,B
59.73675214,3,5,3,3.2,-0.2,2,0,2,1,2,1,B
196.3880952,4.1,2,1,4.1,0,3,0,5,0,5,1,E
131.8136364,4.1,3,3,4.1,0,3,0,5,0,5,1,E
195.2179487,3.5,6,2,3.6,-0.1,0,0,0,0,0,1,B
76.94761905,3.5,4,2,3.6,-0.1,0,0,0,0,0,1,B
177.6633333,3.5,6,1,3.4,0.1,2,0,2,1,2,1,B
156.8166667,3.5,7,2,3.4,0.1,2,0,2,1,2,1,B
128.4685185,3.7,5,2,3.9,-0.2,2,0,2,1,6,1,B
2.583333333,3.9,4,1,3.9,0,2,0,2,1,6,1,B
149.9666667,4.1,6,1,4.2,-0.1,2,0,2,1,2,1,E
33.15,4.1,3,1,4.2,-0.1,2,0,2,1,2,1,E
207.2592593,4.5,2,1,4.5,0,2,0,2,1,2,1,E
99.80952381,3.5,6,1,3.4,0.1,2,0,2,1,2,1,B
89.70666667,3.2,4,2,3.2,0,2,0,0,1,2,9,B
97.35555556,3.1,5,2,3.2,-0.1,2,0,0,1,2,9,B
226.7666667,4.1,3,1,4,0.1,0,0,0,0,0,1,E
6.222222222,3.7,7,1,3.7,0,2,0,0,1,2,6,B
166.2041667,3.6,4,2,3.6,0,2,0,2,1,2,1,B
1.8225,3.3,3,1,3.2,0.1,2,0,2,1,2,1,B
2.111111111,3.3,3,1,3.2,0.1,2,0,2,1,2,1,B
34.43472222,3.6,3,4,3.6,0,2,0,2,1,2,1,B
156.1694444,3.6,2,1,3.6,0,2,0,2,1,2,1,B
20.12380952,3.9,6,1,3.9,0,0,0,0,0,0,1,B
81.20555556,3.4,6,3,3.4,0,2,0,4,1,2,1,B
94.875,3.4,2,1,3.4,0,2,0,4,1,2,1,B
171.6648148,3.3,6,1,3.2,0.1,2,0,4,1,2,1,B
240.9722222,4.2,4,1,4.1,0.1,0,0,0,0,0,1,E
116.9936275,3.2,6,3,3.2,0,2,0,0,1,2,43,B
67.4627451,3.2,6,2,3.2,0,2,0,0,1,2,43,B
171.1833333,3.3,4,1,3.3,0,0,0,2,0,0,1,B
209.4277778,3.1,6,2,3.3,-0.2,0,0,2,0,0,1,B
61.18232323,3.1,3,2,3,0.1,2,0,2,1,2,1,B
26.5,3.1,5,3,3,0.1,2,0,2,1,2,1,B
237.6216667,3.5,8,2,3.6,-0.1,3,0,5,0,5,1,B
127.7785714,3.4,6,2,3.4,0,0,0,0,0,0,1,B
317.3,3.5,5,1,3.4,0.1,0,0,0,0,0,1,B
5.933333333,4.2,7,1,4.1,0.1,2,0,2,1,2,1,E
71.52368421,4.2,5,1,4.1,0.1,2,0,2,1,2,1,E
121.4106061,4,8,1,4,0,0,0,2,0,0,1,E
210.5666667,4.1,7,1,4,0.1,0,0,2,0,0,1,E
234.204,4.3,8,1,4.2,0.1,0,0,3,2,3,1,E
203.2722222,4.2,1,1,4.2,0,0,0,0,0,0,1,E
141.6822222,3.9,7,3,3.8,0.1,2,0,2,1,2,1,B
231.2958333,3.7,7,1,3.7,0,2,0,0,1,2,44,B
106.2325203,4.2,6,2,4.2,0,2,0,4,1,2,11,E
32.15,4.2,5,1,4.2,0,2,0,4,1,2,11,E
84.15416667,3.5,6,1,3.4,0.1,0,0,0,0,0,1,B
79.72857143,3.9,7,2,3.9,0,0,0,0,0,0,1,B
144.2357143,4.1,7,2,4,0.1,2,0,2,1,2,45,E
172.7333333,3.4,7,1,3.3,0.1,0,0,0,0,0,1,B
0.266666667,3.4,6,1,3.3,0.1,0,0,0,0,0,1,B
232.9,4.2,8,1,4.2,0,2,0,2,1,2,35,E
219.1666667,3.7,8,1,3.8,-0.1,2,0,2,1,2,1,B
125.5520833,3.3,6,3,3.3,0,2,0,2,1,2,1,B
194.9511111,3.3,7,2,3.3,0,2,0,2,1,2,1,B
24.41486486,4.1,7,3,4,0.1,2,0,2,1,2,1,E
29.06944444,4.1,3,3,4,0.1,2,0,2,1,2,1,E
46.73448276,3.4,7,2,3.4,0,2,0,2,1,2,1,B
86.25053763,3.5,5,2,3.4,0.1,2,0,2,1,2,1,B
151.2733333,3.3,5,2,3.3,0,0,0,0,0,0,42,B
134.9444444,3.4,4,1,3.3,0.1,0,0,0,0,0,42,B
125.6333333,3.4,7,2,3.4,0,2,0,2,1,6,19,B
116.3611111,3.2,5,1,3.2,0,2,0,2,1,2,46,B
63.34583333,3.2,5,1,3.2,0,2,0,2,1,2,46,B
33.80654762,3.6,7,4,3.6,0,2,0,2,1,6,34,B
49.54907407,3.6,7,3,3.6,0,2,0,2,1,6,34,B
99.21666667,3.5,5,2,3.4,0.1,2,0,0,1,2,9,B
380.6833333,3.5,7,1,3.4,0.1,2,0,0,1,2,9,B
153.8888889,3.8,8,1,3.5,0.3,0,0,0,0,0,1,B
110.9416667,3.9,7,1,3.9,0,3,0,5,0,5,1,B
242.9854167,3.6,7,1,3.6,0,2,0,2,1,2,19,B
211.6833333,3.6,6,1,3.6,0,2,0,2,1,2,19,B
179.8583333,3.5,7,1,3.4,0.1,2,0,3,2,3,47,B
241.7416667,3.5,6,2,3.4,0.1,2,0,3,2,3,47,B
150.3878788,3.6,6,2,3.6,0,0,2,2,0,0,20,B
178.3133333,3.6,6,2,3.6,0,0,2,2,0,0,20,B
20.11018519,3.6,8,2,3.5,0.1,2,0,0,1,2,32,B
10.83333333,3.6,3,1,3.5,0.1,2,0,0,1,2,32,B
12.37962963,4,5,2,4,0,2,0,2,1,2,1,E
79.83787879,3,5,1,3.1,-0.1,2,0,0,1,2,36,B
241.35,3,4,1,3.1,-0.1,2,0,0,1,2,36,B
166.05,2.9,4,1,2.9,0,2,0,0,1,2,36,R
108.1078431,3.3,4,3,3.4,-0.1,0,0,2,0,0,45,B
80.47575758,3.2,4,3,3.4,-0.2,0,0,2,0,0,45,B
203.9333333,3.4,4,2,3.4,0,2,0,0,1,2,48,B
217.2947917,3.5,6,3,3.4,0.1,2,0,0,1,2,48,B
77.2225,4.2,6,4,4.2,0,0,2,0,0,4,1,E
115.8424242,4.2,6,8,4.2,0,0,2,0,0,4,1,E
23.80702614,4.5,7,5,4.5,0,2,0,2,1,2,1,E
47.60079365,4.4,5,6,4.5,-0.1,2,0,2,1,2,1,E
162.13,3.2,5,2,3.3,-0.1,2,0,0,1,2,1,B
181.9398551,3.2,7,4,3.3,-0.1,2,0,0,1,2,1,B
193.8893939,4.2,4,2,4.1,0.1,0,2,0,0,0,1,E
0.225,4.2,5,3,4.1,0.1,0,2,0,0,0,1,E
4.166666667,3.5,4,1,3.5,0,2,0,4,1,2,1,B
122.26,3.6,6,1,3.5,0.1,2,0,4,1,2,1,B
279.8071429,3.1,4,1,3.2,-0.1,2,0,2,1,2,1,B
104.5131313,3.2,6,8,3.2,0,2,0,2,1,2,1,B
227.6305556,3.5,6,2,3.4,0.1,0,2,2,0,0,49,B
154.2055556,3.5,8,5,3.4,0.1,0,2,2,0,0,49,B
234.3425926,3.3,4,2,3.3,0,0,2,0,0,4,1,B
151.4439394,3.3,4,3,3.3,0,0,2,0,0,4,1,B
179.847619,4.3,7,2,4.3,0,2,0,0,1,6,50,E
210.1277778,4.3,6,2,4.3,0,2,0,0,1,6,50,E
118.0833333,3.9,6,2,3.9,0,0,2,0,0,0,1,B
143.9433333,3.9,4,2,3.9,0,0,2,0,0,0,1,B
15.56666667,3.5,6,2,3.4,0.1,0,0,2,0,0,1,B
129.89,3.5,2,1,3.4,0.1,0,0,2,0,0,1,B
43.52692308,4,9,2,3.9,0.1,0,0,0,0,0,1,E
0.366666667,4,2,2,3.9,0.1,0,0,0,0,0,1,E
14.385,4.3,6,3,4.3,0,2,0,2,1,2,7,E
49.175,4.3,1,1,4.3,0,2,0,2,1,2,7,E
118.65,3.5,8,2,3.5,0,0,2,0,0,0,1,B
111.77,3.5,5,5,3.5,0,0,2,0,0,0,1,B
18.25454545,3.9,6,5,3.9,0,0,2,0,0,4,1,B
95.49114583,4,7,3,3.9,0.1,2,0,2,1,2,25,E
135.8933333,3.7,7,1,3.6,0.1,0,0,0,0,0,1,B
270,3.4,5,1,3.4,0,2,0,0,1,2,1,B
163.1947368,3.9,6,3,3.8,0.1,0,0,2,0,0,1,B
192.5527778,3.9,1,2,3.8,0.1,0,0,2,0,0,1,B
1.55,4.2,7,2,4.1,0.1,2,0,2,1,2,1,E
0.65,4.2,2,2,4.1,0.1,2,0,2,1,2,1,E
182.9216667,3.5,4,2,3.4,0.1,0,2,0,0,0,1,B
5.083333333,3.6,7,1,3.4,0.2,0,2,0,0,0,1,B
29.11666667,3.7,4,1,3.7,0,2,0,2,1,2,1,B
248.4190476,4.3,3,1,4.3,0,2,0,0,1,2,1,E
215.9645833,4.3,1,2,4.3,0,2,0,0,1,2,1,E
158.0451389,3.9,7,3,3.8,0.1,2,0,2,1,2,9,B
229.95,3.9,1,2,3.8,0.1,2,0,2,1,2,9,B
168.237037,3.4,7,2,3.4,0,2,0,2,1,2,29,B
107.3729167,3.5,6,1,3.4,0.1,2,0,2,1,2,29,B
31.60833333,3.8,7,1,3.7,0.1,2,0,2,1,2,1,B
126.0246377,3.8,4,4,3.7,0.1,2,0,2,1,2,1,B
75.73703704,3.6,8,3,3.6,0,2,0,2,1,2,1,B
188.2775,3.7,4,3,3.6,0.1,2,0,2,1,2,1,B
0.266666667,4.1,2,1,4.1,0,2,0,2,1,2,36,E
122.7674603,4.1,3,2,4.1,0,2,0,2,1,2,36,E
136.2222222,4.1,8,3,4,0.1,2,0,4,1,2,1,E
126.9333333,4.1,2,2,4,0.1,2,0,4,1,2,1,E
185.5666667,3,0,1,3,0,2,0,4,1,2,1,B
141.9166667,2.6,6,1,3,-0.4,2,0,4,1,2,1,R
181.0514493,4.2,9,4,4.1,0.1,2,0,0,1,2,35,E
192.9666667,4.2,1,1,4.1,0.1,2,0,0,1,2,35,E
164.4190476,3.8,7,3,3.8,0,0,2,0,0,0,1,B
153.552381,3.9,5,5,3.8,0.1,0,2,0,0,0,1,B
9.835714286,3.4,4,2,3.4,0,2,0,2,1,2,1,B
55.35416667,3.4,5,3,3.4,0,2,0,2,1,2,1,B
121.2340278,4.1,8,6,4,0.1,0,0,0,0,0,1,E
218.1208333,3.2,6,1,3.3,-0.1,2,0,2,1,2,1,B
126.0015873,3.2,6,2,3.3,-0.1,2,0,2,1,2,17,B
126.4904762,4.2,6,1,4.1,0.1,0,0,0,0,0,15,E
133.6555556,4.1,1,1,4.1,0,2,0,0,1,2,1,E
86.75,3.9,7,2,3.8,0.1,2,0,2,1,2,1,B
174.2166667,3.6,6,2,3.6,0,2,0,2,1,2,32,B
294.4666667,3.6,4,2,3.6,0,2,0,2,1,2,32,B
166.7785714,4.6,5,1,4.6,0,0,2,0,0,0,1,E
228.5666667,4.6,1,1,4.6,0,0,2,0,0,0,1,E
184.2571429,4.3,6,2,4.3,0,2,0,2,1,2,1,E
213.9388889,4.4,2,1,4.3,0.1,2,0,2,1,2,1,E
1.175,4.1,2,2,3.9,0.2,2,0,2,1,2,1,E
129.5294872,4,6,2,4,0,2,0,2,1,2,19,E
99.67916667,4.1,6,2,4,0.1,2,0,2,1,2,19,E
53.17592593,3.8,6,2,3.7,0.1,2,0,4,1,2,1,B
0.066666667,3.9,5,1,3.7,0.2,2,0,4,1,2,1,B
18.28611111,4.2,1,1,4.1,0.1,2,0,0,1,2,1,E
205.6628205,4.3,6,1,4.3,0,0,0,2,0,0,1,E
253.0666667,4.4,1,1,4.3,0.1,0,0,2,0,0,1,E
200.695,3.7,6,1,3.6,0.1,2,0,2,1,2,1,B
248.8416667,3.8,6,2,3.6,0.2,2,0,2,1,2,1,B
212.8222222,3.9,6,1,3.8,0.1,0,2,2,0,0,20,B
63.76296296,4,6,1,3.9,0.1,2,0,2,1,2,51,E
26.48333333,4,4,1,3.9,0.1,2,0,2,1,2,51,E
6.552777778,3.5,3,2,3.4,0.1,2,0,2,1,2,1,B
189.2866667,3.9,5,1,3.9,0,2,0,2,1,2,1,B
224.6833333,3.9,7,1,3.9,0,2,0,2,1,2,1,B
1.966666667,3.8,3,2,3.8,0,0,0,0,0,0,1,B
1.326666667,3.7,6,2,3.8,-0.1,2,0,2,1,2,1,B
151.0071429,3.9,8,2,3.9,0,0,0,0,0,0,1,B
146.8404762,3.8,5,1,3.8,0,0,0,2,0,0,1,B
227.35,3.9,4,1,3.8,0.1,0,0,2,0,0,1,B
190.6041667,3.9,4,1,3.8,0.1,0,0,0,0,0,7,B
12.48333333,3.8,6,3,3.7,0.1,3,4,6,3,9,1,B
18.13703704,4.2,4,2,4.1,0.1,2,0,2,1,2,1,E
93.16666667,4.2,3,1,4.1,0.1,2,0,2,1,2,1,E
0.6,4.3,4,1,4.2,0.1,0,2,0,0,4,1,E
50.74861111,3.5,6,2,3.6,-0.1,0,0,0,0,0,1,B
18.175,3.7,2,1,3.6,0.1,0,0,0,0,0,1,B
226.1291667,4.4,7,1,4.4,0,2,0,2,1,2,7,E
87.34861111,4.5,2,6,4.4,0.1,2,0,2,1,2,7,E
81.4625,3.4,6,1,3.3,0.1,2,0,2,1,2,1,B
111.9166667,3.4,5,1,3.3,0.1,2,0,2,1,2,1,B
169.0630952,4,5,1,3.8,0.2,2,0,2,1,2,1,E
194.2375,4.4,6,1,4.4,0,2,0,4,1,2,1,E
42.63882979,3.5,5,3,3.5,0,2,0,4,1,2,1,B
2.388596491,3.6,5,7,3.5,0.1,2,0,4,1,2,1,B
226.17,4.6,4,1,4.6,0,2,0,2,1,6,1,E
194.3819444,3.8,3,2,3.7,0.1,2,0,2,1,2,1,B
235.9333333,3.8,4,1,3.7,0.1,2,0,2,1,2,1,B
47.375,3.2,7,3,3.2,0,2,0,2,1,2,1,B
4.666666667,3.3,6,1,3.2,0.1,2,0,2,1,2,1,B
129.9354167,3.9,7,1,3.8,0.1,0,0,2,0,0,1,B
3.225,3.6,6,1,3.8,-0.2,2,0,4,1,2,7,B
2.935714286,3.6,5,7,3.8,-0.2,2,0,4,1,2,7,B
45.21333333,3.4,3,1,3.6,-0.2,2,0,2,1,2,15,B
57.575,4,4,1,4,0,2,0,0,1,2,52,E
165.3166667,4,4,1,4,0,2,0,0,1,2,52,E
141.0712963,3.4,4,2,3.4,0,0,3,3,2,3,6,B
154.6404762,3.4,4,2,3.4,0,0,3,3,2,3,6,B
124.4,4,4,1,4,0,2,0,2,1,2,1,E
208.9444444,4,3,1,4,0,2,0,2,1,2,1,E
82.95294118,3.9,5,2,3.9,0,2,0,2,1,2,1,B
40.17833333,3.8,3,4,3.9,-0.1,2,0,2,1,2,1,B
0.733333333,4.1,6,3,4.1,0,2,0,2,1,2,1,E
0.895238095,3.6,3,6,3.6,0,2,0,2,1,2,45,B
143.0583333,3.8,3,1,3.9,-0.1,0,0,2,0,0,1,B
93.27833333,3.8,5,6,3.8,0,2,0,2,1,2,1,B
230.3233333,3.9,4,1,3.8,0.1,2,0,2,1,2,1,B
71.05555556,4,5,1,4,0,2,0,2,1,2,1,E
0.7,4.1,6,1,4,0.1,2,0,2,1,2,1,E
225.8277778,3.7,7,1,3.7,0,2,0,2,1,2,36,B
238.475,3.7,4,1,3.7,0,2,0,2,1,2,1,B
153.3817901,3.7,6,6,3.7,0,2,0,2,1,6,24,B
3.448333333,3.7,7,2,3.6,0.1,0,0,2,0,0,1,B
22.97333333,3.7,4,2,3.6,0.1,0,0,2,0,0,1,B
81.85833333,3.8,5,1,3.7,0.1,2,0,2,1,2,53,B
13.34487179,3.6,5,7,3.5,0.1,3,0,5,0,5,1,B
9.812037037,3.5,4,1,3.4,0.1,2,0,4,1,2,1,B
241.1,3.9,5,1,3.8,0.1,0,0,2,0,0,1,B
212.1305556,3.6,4,1,3.6,0,2,0,4,1,2,45,B
131.5142857,3.6,4,3,3.6,0,2,0,4,1,2,45,B
71.08703704,3.6,7,1,3.6,0,3,0,5,0,5,1,B
28.85615385,3.7,7,4,3.6,0.1,0,0,0,0,0,19,B
188.1529412,3.1,5,1,3.1,0,2,0,4,1,2,9,B
145.0961538,3.1,0,4,3.1,0,2,0,4,1,2,9,B
87.57358491,3.6,6,3,3.6,0,2,0,2,1,2,1,B
88.91449275,3.6,7,4,3.6,0,2,0,2,1,2,1,B
141.6220126,3.1,7,5,3.1,0,2,0,2,1,2,30,B
120.7544715,3.1,6,8,3.1,0,2,0,2,1,2,30,B
142.5387097,3.4,6,3,3.4,0,0,0,0,0,0,1,B
99.0650641,3.5,8,12,3.4,0.1,0,0,0,0,0,1,B
67.11557018,3.7,6,5,3.7,0,0,0,0,0,0,1,B
97.39736842,3.7,5,7,3.7,0,0,0,0,0,0,1,B
68.64298246,3.7,7,3,3.7,0,2,0,2,1,2,1,B
89.645,3.8,3,4,3.7,0.1,2,0,2,1,2,1,B
108.2384615,3.3,7,2,3.3,0,0,3,7,0,8,19,B
53.20112994,3.4,7,13,3.3,0.1,0,3,7,0,8,19,B
179.1094086,3.3,6,5,3.3,0,2,0,2,1,2,15,B
175.1478355,3.3,6,8,3.3,0,2,0,2,1,2,15,B
149.8111111,3.7,5,3,3.6,0.1,2,0,0,1,2,9,B
115.9545455,3.8,3,4,3.6,0.2,2,0,0,1,2,9,B
138.63379,3.6,7,6,3.5,0.1,2,0,0,1,2,9,B
173.237037,3.6,7,7,3.5,0.1,2,0,0,1,2,9,B
142.8773585,3,5,5,3.1,-0.1,2,0,2,1,2,23,B
160.4957627,3.1,6,7,3.1,0,2,0,2,1,2,23,B
138.0119048,3.4,6,12,3.4,0,2,0,2,1,2,1,B
178.3846667,3.5,7,6,3.4,0.1,2,0,2,1,2,1,B
130.9708333,3.5,8,6,3.5,0,0,0,0,0,0,1,B
133.3262821,3.5,7,12,3.5,0,0,0,0,0,0,1,B
156.5677778,3.3,6,4,3.3,0,0,0,0,0,0,1,B
184.5778912,3.3,7,7,3.3,0,0,0,0,0,0,1,B
165.3691919,3.3,5,3,3.3,0,0,0,2,0,0,1,B
161.2663462,3.4,8,6,3.3,0.1,0,0,2,0,0,1,B
114.2025,3.8,7,3,3.8,0,2,0,2,1,2,1,B
110.5041667,3.9,3,3,3.8,0.1,2,0,2,1,2,1,B
47.23066667,3.1,7,3,3.1,0,2,0,2,1,2,1,B
55.04621212,3.1,7,5,3.1,0,2,0,2,1,2,1,B
7.07,3.6,4,8,3.5,0.1,3,0,5,0,5,1,B
101.7333333,4.2,6,2,4.2,0,2,0,2,1,2,1,E
124.9571429,3.8,8,3,3.8,0,2,0,2,1,2,41,B
235.6766667,3.5,7,1,3.4,0.1,0,0,0,0,0,1,B
241.6833333,3.2,8,1,3.4,-0.2,0,0,0,0,0,1,B
17.33541667,3.8,7,2,3.8,0,2,0,2,1,2,1,B
33.70833333,3.7,5,1,3.8,-0.1,2,0,2,1,2,1,B
0.105555556,4.3,6,6,4.3,0,2,0,2,1,2,1,E
151.6991228,4.3,6,2,4.4,-0.1,0,0,4,0,0,5,E
65.39,3.5,6,1,3.5,0,0,0,0,0,0,1,B
0.688888889,3.5,7,1,3.5,0,0,0,0,0,0,1,B
171.81,3.3,3,1,3.3,0,0,0,2,0,0,1,B
191.0166667,3.2,4,1,3.3,-0.1,0,0,0,0,4,1,B
190.646875,4.5,7,1,4.5,0,2,0,2,1,2,7,E
115.9233333,3.4,5,1,3.3,0.1,2,0,2,1,2,1,B
1.15,3.5,7,1,3.5,0,0,0,0,0,4,7,B
0.166666667,3.5,8,1,3.5,0,0,0,0,0,4,7,B
129.9944444,4.4,6,3,4.4,0,0,0,0,0,0,1,E
192.1,4.4,7,1,4.4,0,0,0,0,0,0,1,E
44.21666667,3.2,5,2,3,0.2,2,0,2,1,2,1,B
110.825,3.4,0,1,3.4,0,2,0,2,1,2,1,B
177.929798,3.7,6,1,3.7,0,0,0,0,0,0,15,B
2.133333333,3.7,6,1,3.7,0,0,0,0,0,0,15,B
184.3866667,3.7,6,1,3.7,0,2,0,2,1,2,54,B
108.3925926,4,6,1,4,0,0,2,0,0,0,1,E
78.15333333,3.3,7,1,3.2,0.1,2,0,4,1,2,14,B
188.6333333,3.4,5,1,3.3,0.1,0,0,0,0,0,1,B
0.966666667,3.4,6,1,3.5,-0.1,2,0,0,1,2,1,B
223.5833333,3.5,7,1,3.3,0.2,2,0,2,1,2,1,B
0.3,3.7,6,1,3.7,0,0,0,0,0,0,1,B
2.216666667,3.7,7,1,3.6,0.1,2,0,2,1,6,1,B
141.6628205,3.9,6,3,4,-0.1,2,0,2,1,2,1,B
93.35,4,5,1,4,0,2,0,2,1,2,1,E
8.55,3.3,5,2,3.3,0,2,0,2,1,2,32,B
35.43,3.4,5,1,3.3,0.1,2,0,2,1,2,32,B
104.9125,3.5,6,1,3.5,0,2,0,2,1,2,20,B
124.8833333,3.5,6,1,3.5,0,2,0,2,1,2,20,B
47.95666667,4.2,6,1,4.2,0,2,0,2,1,2,1,E
100.8144444,4.2,7,9,4.2,0,2,0,2,1,2,1,E
72.85972222,3.7,6,3,3.7,0,3,0,5,0,5,1,B
82.42380952,3.7,8,3,3.7,0,3,0,5,0,5,1,B
7.666666667,3.9,5,1,3.9,0,0,0,0,0,0,1,B
1.933333333,3.9,4,1,3.9,0,0,0,0,0,0,1,B
